Date,Open,High,Low,Close,Volume,Daily Change
2020-07-08,281.0,283.45,262.27,273.18,81556560,-0.017232075403820657
2020-07-09,279.4,281.71,270.26,278.86,58587992,0.020792151694853267
2020-07-10,279.2,309.78,275.2,308.93,116687768,0.1078318869683712
2020-07-13,331.8,359.0,294.22,299.41,194926816,-0.030816042469167693
2020-07-14,311.2,318.0,286.2,303.36,117090704,0.01319261213720302
2020-07-15,308.6,310.0,291.4,309.2,81839144,0.019251054852320593
2020-07-16,295.43,306.34,293.2,300.13,71503928,-0.02933376455368686
2020-07-17,302.69,307.5,298.0,300.17,46649860,0.00013327558058184863
2020-07-20,303.8,330.0,297.6,328.6,85606832,0.094712995968951
2020-07-21,327.99,335.0,311.6,313.67,80786400,-0.04543517954960441
2020-07-22,319.8,325.28,312.4,318.47,70805400,0.015302706666241672
2020-07-23,335.79,337.8,296.15,302.61,121642520,-0.04980060916255857
2020-07-24,283.2,293.0,273.31,283.4,96983080,-0.06348104821387279
2020-07-27,287.0,309.59,282.6,307.92,80243344,0.08652081863091055
2020-07-28,300.8,312.94,294.88,295.3,79043504,-0.04098467134320605
2020-07-29,300.2,306.96,297.4,299.82,47134464,0.015306467998645434
2020-07-30,297.6,302.65,294.2,297.5,38105196,-0.00773797611900473
2020-07-31,303.0,303.41,284.2,286.15,61234800,-0.03815126050420181
2020-08-03,289.84,301.96,288.88,297.0,44046728,0.03791717630613323
2020-08-04,299.0,305.48,292.4,297.4,42074952,0.0013468013468012074
2020-08-05,298.6,299.97,293.66,297.0,24890076,-0.0013449899125755893
2020-08-06,298.17,303.46,295.45,297.92,29961564,0.0030976430976430436
2020-08-07,299.91,299.95,283.0,290.54,44482100,-0.024771750805585357
2020-08-10,289.6,291.5,277.17,283.71,37611320,-0.023507950712466585
2020-08-11,279.2,284.0,273.0,274.88,43129168,-0.031123330161079932
2020-08-12,294.0,317.0,287.0,310.95,109494168,0.13122089639115253
2020-08-13,322.2,330.24,313.45,324.2,102126544,0.04261135230744495
2020-08-14,333.0,333.76,325.33,330.14,62888072,0.01832202344231959
2020-08-17,335.4,369.17,334.57,367.13,101211616,0.11204337553765065
2020-08-18,379.8,384.78,369.02,377.42,82372456,0.028028218887042877
2020-08-19,373.0,382.2,368.24,375.71,61026656,-0.004530761485877943
2020-08-20,372.14,404.4,371.41,400.37,103058976,0.06563572968512954
2020-08-21,408.95,419.1,405.01,410.0,107447792,0.02405275120513517
2020-08-24,425.25,425.8,385.5,402.84,100318104,-0.017463414634146357
2020-08-25,394.98,405.59,393.6,404.67,53294464,0.004542746499851091
2020-08-26,412.0,433.2,410.73,430.63,71196912,0.0641510366471445
2020-08-27,436.09,459.12,428.5,447.75,118465216,0.039755706755219
2020-08-28,459.02,463.7,437.3,442.68,100405880,-0.011323283082077085
2020-08-31,444.61,500.14,440.11,498.32,118374408,0.12568898527152794
2020-09-01,502.14,502.49,470.51,475.05,90119416,-0.046696901589340145
2020-09-02,478.99,479.04,405.12,447.37,96176128,-0.05826755078412804
2020-09-03,407.23,431.8,402.0,407.0,87596088,-0.0902385050405704
2020-09-04,402.81,428.0,372.02,418.32,110321888,0.027813267813267872
2020-09-08,356.0,368.74,329.88,330.21,115465688,-0.21062822719449226
2020-09-09,356.6,369.0,341.51,366.28,79465768,0.10923351806426207
2020-09-10,386.21,398.99,360.56,371.34,84930608,0.013814568089985713
2020-09-11,381.94,382.5,360.5,372.72,60717460,0.0037162708030378244
2020-09-14,380.95,420.0,373.3,419.62,83020608,0.12583172354582528
2020-09-15,436.56,461.94,430.7,449.76,97298224,0.07182689099661599
2020-09-16,439.87,457.79,435.31,441.76,72546760,-0.017787264318747775
2020-09-17,415.6,437.79,408.0,423.43,76779160,-0.04149311843534953
2020-09-18,447.94,451.0,428.8,442.15,86406816,0.044210377157971825
2020-09-21,453.13,455.68,407.07,449.39,109476800,0.01637453352934526
2020-09-22,429.6,437.76,417.6,424.23,79580792,-0.05598700460624395
2020-09-23,405.16,412.15,375.88,380.36,95074176,-0.10341088560450695
2020-09-24,363.8,399.5,351.3,387.79,96561064,0.019534125565253913
2020-09-25,393.47,408.73,391.3,407.34,67208456,0.0504138838030892
2020-09-28,424.62,428.08,415.55,421.2,49719560,0.03402562969509515
2020-09-29,416.0,428.35,411.75,419.07,50341404,-0.005056980056980076
2020-09-30,421.76,433.67,420.48,429.01,48145568,0.023719187725200985
2020-10-01,440.76,448.87,434.82,448.16,50741456,0.04463765413393639
2020-10-02,421.39,439.13,415.0,415.09,71430000,-0.07379061049625146
2020-10-05,423.35,433.64,419.33,425.68,44722800,0.025512539449276117
2020-10-06,425.0,428.5,406.58,413.98,49146260,-0.02748543506859613
2020-10-07,420.0,429.9,414.08,425.3,43127708,0.027344316150538672
2020-10-08,438.95,438.95,425.47,425.92,40421116,0.0014577944980014301
2020-10-09,430.13,434.59,426.46,434.0,28925700,0.01897069872276469
2020-10-12,441.84,448.67,438.63,442.3,38791132,0.01912442396313363
2020-10-13,443.31,448.84,436.75,446.65,34463664,0.009834953651367773
2020-10-14,449.74,465.75,447.77,461.3,48045392,0.032799731333258864
2020-10-15,451.15,456.31,442.71,448.88,35672352,-0.026923910687188468
2020-10-16,454.44,455.95,438.85,439.67,32775900,-0.020517733024416285
2020-10-19,445.74,446.6,428.93,430.83,36287844,-0.020105988582345913
2020-10-20,430.91,430.91,419.1,421.94,31656288,-0.020634589049044805
2020-10-21,423.25,432.9,421.25,422.64,32370460,0.0016590036498080885
2020-10-22,442.15,444.74,424.72,425.79,39993192,0.007453151618398657
2020-10-23,421.84,422.89,407.38,420.63,33717000,-0.012118650038751566
2020-10-26,411.5,425.54,410.01,420.28,28239160,-0.0008320852055251349
2020-10-27,423.9,430.29,420.38,424.68,22686506,0.010469211002189116
2020-10-28,416.0,418.28,406.02,406.02,25451408,-0.04393896580955081
2020-10-29,409.96,418.06,406.46,410.83,22655300,0.01184670705876556
2020-10-30,406.9,407.59,379.11,388.04,42587600,-0.05547306671859398
2020-11-02,394.0,406.98,392.3,400.51,29021100,0.03213586228223897
2020-11-03,409.73,427.77,406.69,423.9,34351700,0.058400539312376765
2020-11-04,430.62,435.4,417.1,420.98,32143100,-0.006888417079499831
2020-11-05,428.5,440.0,424.27,438.09,28414524,0.040643260962516026
2020-11-06,436.1,436.57,424.28,429.95,21706000,-0.01858065694263733
2020-11-09,439.83,452.5,421.26,421.26,34833024,-0.020211652517734602
2020-11-10,419.91,419.91,396.4,410.36,30284224,-0.025874756682333855
2020-11-11,416.7,418.58,410.62,417.13,17357722,0.01649770932839445
2020-11-12,414.87,422.79,409.52,411.76,19940500,-0.012873684462877288
2020-11-13,410.85,412.53,401.66,408.5,19830400,-0.007917233339809537
2020-11-16,408.82,412.45,404.13,408.09,26838636,-0.0010036719706243424
2020-11-17,460.28,461.89,433.01,441.61,61188280,0.08213874390453091
2020-11-18,447.28,495.67,443.62,486.64,78044024,0.10196779964221814
2020-11-19,492.0,508.59,488.18,499.27,62475344,0.025953476902843997
2020-11-20,497.99,502.5,489.06,489.61,32911900,-0.019348248442726312
2020-11-23,503.31,525.87,501.92,521.85,50260304,0.06584832826126918
2020-11-24,540.45,559.98,526.59,555.38,53648496,0.06425217974513742
2020-11-25,550.06,574.0,545.37,574.0,48930200,0.033526594403831655
2020-11-27,581.16,598.78,578.45,585.76,37561100,0.0204878048780488
2020-11-30,602.21,607.8,554.51,567.6,59840700,-0.03100245834471449
2020-12-01,597.59,597.85,572.05,584.76,39134200,0.03023255813953485
2020-12-02,555.73,571.48,542.0,568.82,47775652,-0.02725904644640531
2020-12-03,590.02,598.88,582.69,593.38,42552004,0.043177103477374024
2020-12-04,591.01,599.04,585.5,599.04,29401300,0.009538575617648037
2020-12-07,604.91,648.72,603.42,641.76,56309708,0.07131410256410264
2020-12-08,625.35,651.26,619.55,649.88,64265028,0.01265270506108207
2020-12-09,653.75,653.88,590.62,604.48,71291192,-0.06985905090170486
2020-12-10,572.88,627.59,566.7,627.07,67083152,0.03737096347273705
2020-12-11,615.01,624.0,596.8,609.99,46475000,-0.027237788444671285
2020-12-14,619.18,642.62,610.64,639.83,52040648,0.04891883473499581
2020-12-15,643.51,646.57,624.12,633.25,45223560,-0.010283981682634558
2020-12-16,628.23,632.5,605.0,622.77,41524000,-0.01654954599289382
2020-12-17,628.45,658.77,619.75,655.9,56270144,0.053197809785314076
2020-12-18,668.9,695.0,628.54,695.0,222126208,0.059612745845403214
2020-12-21,663.2,668.25,646.23,649.86,58045264,-0.06494964028776973
2020-12-22,647.15,649.86,614.25,640.34,51861644,-0.014649309081956052
2020-12-23,631.7,651.21,622.76,645.98,33172972,0.008807820845176062
2020-12-24,642.99,666.09,641.0,661.77,22865600,0.024443481222328867
2020-12-28,674.25,681.17,660.91,663.69,32278560,0.0029013101228525517
2020-12-29,660.6,669.75,656.0,665.99,22910812,0.0034654733384560377
2020-12-30,672.06,696.45,668.69,694.78,42846020,0.04322887731047009
2020-12-31,699.99,718.72,691.12,705.67,49649900,0.015674026310486644
2021-01-04,719.1,744.2,717.29,729.77,48638188,0.034151940708829986
2021-01-05,723.29,740.68,719.25,735.11,32245164,0.007317373967140384
2021-01-06,759.12,774.0,749.53,755.98,44699964,0.02839030893335681
2021-01-07,778.23,816.82,775.52,816.04,51498948,0.07944654620492608
2021-01-08,856.0,884.49,838.39,880.02,75055504,0.07840301945983041
2021-01-11,841.59,853.99,804.89,811.19,59554144,-0.0782141314970114
2021-01-12,830.23,867.8,829.14,849.44,46270720,0.047152948137920925
2021-01-13,854.19,860.0,832.0,854.41,33312496,0.005850913543040015
2021-01-14,844.3,862.7,839.0,845.0,31266328,-0.01101344787631231
2021-01-15,852.0,859.9,819.1,826.16,38777600,-0.02229585798816569
2021-01-19,837.64,849.0,833.02,844.55,25366980,0.02225961072915661
2021-01-20,858.74,859.5,837.28,850.45,25665900,0.006985968859155811
2021-01-21,855.0,855.72,841.42,844.99,20598100,-0.006420130519136924
2021-01-22,834.31,848.0,828.62,846.64,20066500,0.001952685830601597
2021-01-25,855.44,900.13,839.0,880.8,41173396,0.040347727487479945
2021-01-26,891.75,895.72,872.12,883.09,23131604,0.0025999091734787427
2021-01-27,871.13,891.4,859.73,864.16,27333956,-0.021436093716382332
2021-01-28,818.0,848.0,804.73,835.43,26378048,-0.033246158118866886
2021-01-29,830.0,842.41,780.1,793.53,34990800,-0.0501538130064757
