Date,Open,High,Low,Close,Volume,Daily Change
2020-07-08,238.11,246.99,236.59,243.58,29791340,0.011292867225774383
2020-07-09,245.0,246.53,239.24,244.5,22174896,0.0037769931849904737
2020-07-10,243.69,245.49,239.32,245.07,22982716,0.0023312883435582243
2020-07-13,247.0,250.15,238.42,239.0,24674874,-0.02476843350879343
2020-07-14,236.76,240.33,232.03,239.73,23378056,0.003054393305439218
2020-07-15,241.55,244.82,238.05,240.28,19133562,0.0022942476953240476
2020-07-16,238.0,241.76,236.33,240.93,18880704,0.002705177293158112
2020-07-17,241.0,244.16,237.86,242.03,18152412,0.004565641472626947
2020-07-20,240.06,246.05,235.63,245.42,20872224,0.01400652811634906
2020-07-21,246.22,246.91,240.08,241.75,19409688,-0.014953956482764208
2020-07-22,240.26,241.9,238.12,239.87,15427885,-0.007776628748707326
2020-07-23,239.63,242.42,231.75,232.6,21771802,-0.030308083545253717
2020-07-24,230.19,233.49,226.9,230.71,18325812,-0.00812553740326738
2020-07-27,231.46,234.95,230.83,233.5,13163083,0.012093103896666735
2020-07-28,234.63,234.96,229.83,230.12,14170112,-0.014475374732334068
2020-07-29,231.14,233.7,230.31,233.29,13588317,0.01377542151920741
2020-07-30,230.22,234.89,229.0,234.5,20615306,0.005186677525826244
2020-07-31,255.82,255.85,249.0,253.67,53030036,0.08174840085287838
2020-08-03,252.65,255.4,250.33,251.96,23134104,-0.006741041510623935
2020-08-04,251.56,252.8,247.43,249.83,17183532,-0.008453722813144937
2020-08-05,250.19,252.27,247.77,249.12,13088361,-0.0028419325141095797
2020-08-06,249.04,266.6,248.66,265.28,45241612,0.06486833654463697
2020-08-07,264.08,278.89,263.43,268.44,72766368,0.011911942098914441
2020-08-10,268.04,273.86,259.69,263.0,30248826,-0.020265236179406898
2020-08-11,260.19,265.92,255.13,256.13,28238284,-0.026121673003802304
2020-08-12,258.97,263.9,258.11,259.89,21428328,0.014680045289501287
2020-08-13,261.55,265.16,259.57,261.3,17373970,0.005425372272884754
2020-08-14,262.31,262.65,258.68,261.24,14792708,-0.00022962112514357536
2020-08-17,262.5,264.1,259.4,261.16,13351062,-0.0003062318174857914
2020-08-18,260.95,265.15,259.26,262.34,18690384,0.004518302956042053
2020-08-19,261.39,267.91,261.35,262.59,23291464,0.0009529618052908084
2020-08-20,261.5,269.63,261.46,269.01,20299688,0.024448760424997218
2020-08-21,268.69,270.49,266.42,267.01,15538615,-0.007434667856213495
2020-08-24,271.07,277.25,268.77,271.39,23685604,0.01640388000449411
2020-08-25,272.41,283.09,270.26,280.82,42127240,0.03474704300084741
2020-08-26,284.0,304.67,284.0,303.91,69015152,0.0822234883555304
2020-08-27,300.16,301.23,292.02,293.22,30301308,-0.035174887302161784
2020-08-28,295.0,297.23,290.98,293.66,17172416,0.0015005797694562784
2020-08-31,293.95,296.88,291.55,293.2,17345134,-0.0015664373765580386
2020-09-01,294.71,301.49,292.71,295.44,17320872,0.00763983628922249
2020-09-02,298.88,303.6,293.05,302.5,24341368,0.023896561061467647
2020-09-03,295.99,297.6,283.63,291.12,32294092,-0.037619834710743816
2020-09-04,287.25,289.0,271.14,282.73,30333672,-0.028819730695245904
2020-09-08,271.28,279.3,269.42,271.16,24863996,-0.040922434831818344
2020-09-09,275.77,278.48,271.35,273.72,22918768,0.00944092048974765
2020-09-10,275.51,279.16,267.03,268.09,24814668,-0.020568464123922436
2020-09-11,270.06,271.39,262.64,266.61,18913884,-0.005520534148979683
2020-09-14,270.95,276.64,265.7,266.15,24093830,-0.00172536664041123
2020-09-15,270.67,274.52,269.3,272.42,18478530,0.023558143903813722
2020-09-16,267.29,272.44,261.79,263.52,29207594,-0.03267014169297422
2020-09-17,258.28,261.5,250.19,254.82,31281440,-0.03301457194899815
2020-09-18,258.4,259.2,250.05,252.53,28130768,-0.008986735735028617
2020-09-21,247.54,249.95,244.13,248.15,24709378,-0.017344473923890158
2020-09-22,253.31,255.32,248.22,254.75,30293104,0.026596816441668336
2020-09-23,255.26,257.99,248.15,249.02,19641266,-0.02249263984298333
2020-09-24,246.5,252.24,245.62,249.53,20006750,0.0020480282708215114
2020-09-25,249.4,255.75,246.61,254.82,18351312,0.021199855728770034
2020-09-28,259.4,259.6,254.82,256.82,18826254,0.007848677497841683
2020-09-29,257.81,263.33,256.9,261.79,20215504,0.019352075383537226
2020-09-30,261.98,266.08,260.1,261.9,20142546,0.00042018411704014547
2020-10-01,265.35,268.33,264.8,266.63,20009800,0.018060328369606804
2020-10-02,261.21,265.15,259.18,259.94,16367597,-0.02509095000562578
2020-10-05,262.2,264.87,260.84,264.65,12822252,0.018119566053704572
2020-10-06,261.78,265.69,258.24,258.66,18696916,-0.022633667107500255
2020-10-07,259.21,260.18,254.82,258.12,23133416,-0.002087682672233915
2020-10-08,259.75,264.62,259.15,263.76,16312762,0.021850302185030257
2020-10-09,264.52,264.75,262.17,264.45,14107803,0.002616014558689761
2020-10-12,270.2,280.18,267.87,275.75,31019256,0.0427301947438079
2020-10-13,277.58,279.1,273.39,276.14,18063344,0.0014143245693563067
2020-10-14,277.62,278.75,271.5,271.82,15601154,-0.01564423842978202
2020-10-15,267.6,269.04,263.67,266.72,15416064,-0.018762416304907492
2020-10-16,267.38,271.37,265.3,265.93,16622702,-0.002961907618476367
2020-10-19,265.53,268.55,259.88,261.4,13586955,-0.017034557966382202
2020-10-20,263.06,269.7,262.88,267.56,18763246,0.023565416985462884
2020-10-21,279.56,283.05,276.37,278.73,28998638,0.041747645387950394
2020-10-22,279.87,282.45,275.04,278.12,16720026,-0.0021884978294407498
2020-10-23,278.8,285.24,276.82,284.79,17535156,0.023982453617143795
2020-10-26,283.16,285.23,274.26,277.11,21322924,-0.026967239018223954
2020-10-27,278.76,284.51,276.31,283.29,16287249,0.022301613077839066
2020-10-28,278.79,278.79,267.26,267.67,23121808,-0.05513784461152882
2020-10-29,276.55,283.6,273.78,280.83,32368118,0.04916501662494843
2020-10-30,274.5,276.7,259.1,263.11,47299000,-0.06309867179432382
2020-11-02,264.6,270.47,257.34,261.36,27165680,-0.006651210520314699
2020-11-03,263.16,270.05,260.88,265.3,17843460,0.015074992347719585
2020-11-04,281.52,288.94,278.71,287.38,35364424,0.08322653599698437
2020-11-05,292.0,297.3,289.11,294.68,23823632,0.025401906882872805
2020-11-06,293.95,294.6,288.06,293.41,13890974,-0.004309759739378194
2020-11-09,290.0,292.5,278.69,278.77,25117650,-0.04989604989605001
2020-11-10,273.14,273.52,264.04,272.43,29067692,-0.022742762851095777
2020-11-11,273.5,278.38,272.99,276.48,14956950,0.014866204162537144
2020-11-12,277.34,279.7,274.51,275.08,12914206,-0.005063657407407551
2020-11-13,277.72,277.76,273.1,276.95,10400101,0.006798022393485592
2020-11-16,275.33,279.0,274.65,278.96,12970352,0.007257627730637317
2020-11-17,277.0,277.34,273.37,275.0,15040297,-0.014195583596214423
2020-11-18,274.09,277.38,271.97,271.97,12152945,-0.011018181818181705
2020-11-19,271.02,273.47,269.25,272.94,12963658,0.003566569842262002
2020-11-20,272.56,273.0,269.41,269.7,18122412,-0.011870740822158776
2020-11-23,270.69,270.69,264.55,268.43,20987898,-0.004708935854653262
2020-11-24,268.48,277.79,267.94,276.92,16930424,0.03162835748612314
2020-11-25,278.14,280.18,272.65,275.59,12467009,-0.004802831142568409
2020-11-27,277.39,279.13,274.82,277.81,7808426,0.008055444682318003
2020-11-30,276.03,277.7,271.01,276.97,16546315,-0.0030236492566861894
2020-12-01,279.12,289.26,279.06,286.55,20777906,0.034588583601111944
2020-12-02,285.37,291.66,280.94,287.52,17361624,0.003385098586633939
2020-12-03,286.15,286.61,281.13,281.85,12921694,-0.01972036727879789
2020-12-04,280.3,283.46,279.3,279.7,10880299,-0.007628171012950324
2020-12-07,278.32,288.44,278.26,285.58,13007665,0.021022524132999543
2020-12-08,285.9,285.99,281.57,283.4,10747650,-0.007633587786259555
2020-12-09,282.71,287.58,272.28,277.92,25189708,-0.019336626676076052
2020-12-10,275.27,278.72,271.89,277.12,20065092,-0.0028785261945883933
2020-12-11,274.53,276.48,270.25,273.55,14391401,-0.012882505773672004
2020-12-14,272.98,277.19,271.74,274.19,16376880,0.0023396088466458576
2020-12-15,275.5,276.0,267.52,275.55,23979460,0.004960064189065916
2020-12-16,274.76,277.86,272.51,275.67,15561753,0.0004354926510614643
2020-12-17,277.2,280.42,273.63,274.48,16377844,-0.004316755541045492
2020-12-18,275.77,278.0,271.14,276.4,26693248,0.006995045176333203
2020-12-21,272.36,274.52,267.85,272.79,16553740,-0.013060781476121441
2020-12-22,271.06,271.29,264.73,267.09,17335000,-0.020895194105355896
2020-12-23,267.13,272.14,266.3,268.11,14329038,0.0038189374368191586
2020-12-24,268.88,270.4,266.2,267.4,6702033,-0.0026481667972102496
2020-12-28,268.88,277.27,265.73,277.0,23299708,0.03590127150336575
2020-12-29,276.95,280.48,276.33,276.78,16382995,-0.0007942238267149015
2020-12-30,277.73,277.9,271.79,271.87,11803795,-0.017739721078112503
2020-12-31,272.0,277.09,269.81,273.16,12900408,0.004744914849008852
2021-01-04,274.46,274.46,265.25,268.94,15106113,-0.015448821203690288
2021-01-05,268.8,272.4,268.71,270.97,9871557,0.007548152004164699
2021-01-06,261.11,267.73,260.01,263.31,24354148,-0.028268812045614045
2021-01-07,265.55,271.55,264.8,268.74,15789756,0.02062208043750724
2021-01-08,268.31,268.95,263.18,267.57,18528252,-0.004353650368385864
2021-01-11,260.47,263.39,256.11,256.84,30412286,-0.040101655641514466
2021-01-12,256.63,259.61,250.4,251.09,26449944,-0.022387478585889964
2021-01-13,251.27,253.92,249.28,251.64,19528938,0.00219044963957149
2021-01-14,253.41,254.95,244.69,245.64,29739404,-0.023843586075345757
2021-01-15,247.9,253.86,247.16,251.36,24942930,0.023286109754111717
2021-01-19,256.64,262.19,252.77,261.1,28028546,0.03874920432845319
2021-01-20,268.93,270.32,263.6,267.48,25199920,0.024435082343929437
2021-01-21,269.26,273.6,267.49,272.87,20838688,0.020151039330043252
2021-01-22,272.01,278.47,272.0,274.5,21954042,0.005973540513797726
2021-01-25,278.57,280.07,271.78,278.01,19086990,0.012786885245901658
2021-01-26,278.35,285.33,278.05,282.05,19373636,0.014531851372252769
2021-01-27,283.1,283.18,268.15,272.14,35346192,-0.0351356142527921
2021-01-28,277.84,286.69,264.77,265.0,37758844,-0.026236495921217018
2021-01-29,265.3,266.56,254.85,258.33,30389500,-0.025169811320754798
