Date,Open,High,Low,Close,Volume,Daily Change
2020-01-03,6.21,6.25,5.83,5.88,3550961,-0.06814580031695716
2020-01-06,5.8,5.91,5.6,5.85,3394777,-0.005102040816326592
2020-01-07,5.77,5.83,5.44,5.52,5235519,-0.05641025641025643
2020-01-08,5.49,5.85,5.41,5.72,5629445,0.03623188405797095
2020-01-09,5.82,5.82,5.48,5.55,2643051,-0.029720279720279685
2020-01-10,5.56,5.6,5.38,5.43,2781412,-0.021621621621621623
2020-01-13,5.43,5.61,5.33,5.43,3634014,0.0
2020-01-14,4.78,5.0,4.53,4.71,12562568,-0.13259668508287292
2020-01-15,4.66,4.73,4.55,4.61,4981116,-0.02123142250530774
2020-01-16,4.61,4.71,4.52,4.62,4287065,0.002169197396963085
2020-01-17,4.58,4.75,4.51,4.75,4019524,0.02813852813852802
2020-01-21,4.75,4.75,4.55,4.59,3532137,-0.03368421052631587
2020-01-22,4.55,4.64,4.46,4.56,2627486,-0.0065359477124183885
2020-01-23,4.55,4.64,4.46,4.62,1880214,0.013157894736842257
2020-01-24,4.64,4.64,4.25,4.32,4163697,-0.06493506493506485
2020-01-27,4.2,4.35,4.16,4.28,2122804,-0.0092592592592593
2020-01-28,4.3,4.3,4.18,4.21,2144936,-0.016355140186915973
2020-01-29,4.22,4.32,4.13,4.13,1552557,-0.019002375296912177
2020-01-30,4.1,4.12,3.88,3.93,3006733,-0.048426150121065326
2020-01-31,3.91,3.94,3.83,3.84,2891764,-0.022900763358778664
2020-02-03,3.88,3.98,3.85,3.95,2026199,0.02864583333333348
2020-02-04,4.03,4.25,3.97,4.07,3563061,0.030379746835442978
2020-02-05,4.15,4.41,4.14,4.18,2641722,0.027027027027026973
2020-02-06,4.2,4.3,4.13,4.14,1510303,-0.009569377990430672
2020-02-07,4.11,4.13,3.77,3.81,2742281,-0.07971014492753614
2020-02-10,3.85,4.1,3.74,3.94,2777042,0.034120734908136496
2020-02-11,3.98,4.24,3.95,4.02,3415023,0.02030456852791862
2020-02-12,4.13,4.51,4.07,4.19,4820604,0.042288557213930655
2020-02-13,4.12,4.26,4.07,4.11,2081693,-0.019093078758949944
2020-02-14,4.11,4.19,4.02,4.02,1582660,-0.021897810218978297
2020-02-18,4.01,4.08,3.96,4.06,1467612,0.00995024875621886
2020-02-19,4.06,4.27,3.92,4.15,2593092,0.022167487684729315
2020-02-20,4.16,4.29,4.11,4.14,1562341,-0.002409638554217053
2020-02-21,4.12,4.18,3.99,4.04,1695693,-0.02415458937198056
2020-02-24,3.9,3.93,3.7,3.7,3566289,-0.08415841584158412
2020-02-25,3.77,3.79,3.55,3.56,4447956,-0.037837837837837895
2020-02-26,3.58,3.62,3.36,3.39,4725372,-0.047752808988763995
2020-02-27,3.23,3.62,3.18,3.47,3879480,0.02359882005899716
2020-02-28,3.34,3.72,3.34,3.6,4692197,0.03746397694524495
2020-03-02,3.6,3.85,3.39,3.83,3208428,0.06388888888888888
2020-03-03,3.88,3.89,3.5,3.63,4282456,-0.052219321148825104
2020-03-04,3.71,3.83,3.46,3.77,4257629,0.038567493112947604
2020-03-05,3.7,3.99,3.59,3.96,3599627,0.05039787798408479
2020-03-06,3.84,4.07,3.76,3.92,2096803,-0.010101010101010055
2020-03-09,3.59,3.97,3.5,3.7,2732022,-0.05612244897959173
2020-03-10,3.94,4.26,3.8,4.23,4863169,0.14324324324324333
2020-03-11,4.14,4.25,4.0,4.14,4414196,-0.021276595744680993
2020-03-12,3.7,4.04,3.48,3.98,5123363,-0.03864734299516903
2020-03-13,4.13,4.65,3.85,4.59,5787211,0.1532663316582914
2020-03-16,3.93,4.57,3.9,4.37,4866696,-0.04793028322440085
2020-03-17,4.4,4.65,4.11,4.23,3562210,-0.03203661327231111
2020-03-18,4.08,4.25,3.5,3.77,3651709,-0.10874704491725773
2020-03-19,3.71,4.2,3.55,4.19,5023123,0.1114058355437666
2020-03-20,4.08,4.08,3.65,3.76,7722194,-0.10262529832935574
2020-03-23,3.58,3.86,3.5,3.81,6009784,0.013297872340425565
2020-03-24,3.95,4.21,3.93,4.16,6805659,0.09186351706036744
2020-03-25,4.18,4.49,4.07,4.17,3592059,0.0024038461538460343
