Date,Open,High,Low,Close,Volume,Daily Change
2020-02-12,7.2,7.69,7.11,7.31,2714979,0.01386962552011095
2020-02-13,7.6,8.05,7.51,7.79,4408571,0.06566347469220246
2020-02-14,8.05,8.08,7.32,7.68,2732788,-0.01412066752246477
2020-02-18,7.69,8.18,7.56,7.99,2580664,0.04036458333333348
2020-02-19,7.86,8.03,7.63,7.95,2131955,-0.005006257822277815
2020-02-20,7.88,8.06,7.76,7.94,2355136,-0.0012578616352201255
2020-02-21,7.87,7.94,7.63,7.72,1804471,-0.02770780856423183
2020-02-24,8.3,8.5,7.93,8.16,5044232,0.05699481865284972
2020-02-25,8.21,8.3,7.7,7.95,2947844,-0.02573529411764708
2020-02-26,8.65,11.21,8.32,9.22,24939954,0.15974842767295594
2020-02-27,11.1,11.88,9.8,11.8,27547104,0.27982646420824286
2020-02-28,14.94,17.71,12.72,16.0,36373232,0.35593220338983045
2020-03-02,13.96,14.0,11.49,12.02,14261694,-0.24875000000000003
2020-03-03,10.56,11.11,9.92,10.78,9957330,-0.1031613976705491
2020-03-04,10.12,12.35,10.1,11.32,10977444,0.05009276437847876
2020-03-05,11.85,13.4,11.71,12.87,14057084,0.1369257950530034
2020-03-06,13.83,14.25,11.58,12.48,13250765,-0.030303030303030165
2020-03-09,12.51,13.0,9.6,10.02,8328807,-0.1971153846153847
2020-03-10,12.47,12.48,10.35,10.65,12365442,0.06287425149700598
2020-03-11,10.51,10.8,9.32,10.51,9102787,-0.013145539906103343
2020-03-12,9.51,10.47,9.15,9.29,5488378,-0.11607992388201716
2020-03-13,9.5,9.73,7.52,8.41,6115375,-0.09472551130247564
2020-03-16,7.77,8.14,6.77,6.91,4779370,-0.178359096313912
2020-03-17,8.0,10.19,7.85,9.5,11623967,0.37481910274963814
2020-03-18,9.1,11.46,8.85,10.65,11034050,0.1210526315789473
2020-03-19,11.0,13.19,10.81,11.58,11901386,0.08732394366197171
2020-03-20,11.8,11.9,9.56,10.35,5726017,-0.10621761658031093
2020-03-23,10.79,11.11,10.04,10.76,3064598,0.03961352657004835
2020-03-24,14.39,14.92,12.19,12.77,18556476,0.18680297397769507
2020-03-25,13.02,13.12,11.45,11.75,6975438,-0.07987470634299132
2020-03-26,12.11,12.99,11.92,12.74,5287599,0.08425531914893614
2020-03-27,12.78,13.45,12.15,13.05,8245641,0.024332810047095865
2020-03-30,13.34,14.47,12.87,14.3,6502578,0.09578544061302674
2020-03-31,13.93,14.36,13.25,13.58,6296198,-0.05034965034965044
2020-04-01,14.18,14.88,13.73,14.03,5953012,0.03313696612665673
2020-04-02,13.65,13.99,13.21,13.86,3110265,-0.012116892373485344
2020-04-03,13.74,15.69,13.6,15.61,9144775,0.1262626262626263
2020-04-06,15.6,16.59,15.06,16.1,5415756,0.03139013452914807
2020-04-07,15.79,16.0,14.38,14.9,4704488,-0.07453416149068326
2020-04-08,17.15,18.25,16.3,17.18,13825680,0.15302013422818783
2020-04-09,17.45,17.85,16.81,17.05,4766090,-0.0075669383003491575
2020-04-13,17.85,17.89,17.05,17.64,4114731,0.034604105571847565
2020-04-14,17.85,18.12,17.21,18.0,3936474,0.020408163265306145
2020-04-15,17.55,17.94,17.11,17.53,3455081,-0.026111111111111085
2020-04-16,17.6,18.49,17.57,18.1,4188759,0.03251568739304056
2020-04-17,18.1,19.8,17.73,19.08,7478579,0.05414364640883962
2020-04-20,19.1,26.34,18.95,23.8,27006286,0.24737945492662483
2020-04-21,24.04,26.1,19.18,21.53,15517469,-0.0953781512605042
2020-04-22,22.98,23.1,20.07,21.37,6488719,-0.0074314909428704334
2020-04-23,21.42,21.95,20.19,20.38,4911423,-0.04632662611137117
2020-04-24,20.32,20.45,18.72,19.83,4969844,-0.02698724239450445
2020-04-27,20.2,21.85,20.0,21.01,5280437,0.05950579929399913
2020-04-28,21.4,21.66,19.62,20.55,3982967,-0.02189433603046176
2020-04-29,20.02,20.3,18.0,18.41,6512265,-0.10413625304136254
2020-04-30,18.85,19.3,17.88,18.13,4548880,-0.01520912547528519
2020-05-01,17.8,18.65,16.41,17.33,4761374,-0.044125758411472704
2020-05-04,17.0,18.41,16.75,18.06,3736693,0.04212348528563181
2020-05-05,18.25,18.7,17.74,17.78,2948281,-0.015503875968992165
2020-05-06,17.72,18.04,16.98,17.14,2481009,-0.03599550056242973
2020-05-07,17.31,18.72,16.92,18.15,3396279,0.058926487747957834
2020-05-08,18.2,18.92,17.91,18.73,3075430,0.03195592286501392
2020-05-11,19.81,24.6,19.62,24.5,24642096,0.30806193272824345
2020-05-12,39.02,44.94,36.08,39.82,74649616,0.6253061224489795
2020-05-13,39.39,42.78,37.5,40.67,24237072,0.02134605725765959
2020-05-14,39.03,40.22,37.4,38.3,7832829,-0.05827391197442844
2020-05-15,38.34,45.92,38.29,43.63,21892528,0.13916449086161897
2020-05-18,49.18,61.49,48.53,56.96,24660094,0.30552372220948887
2020-05-19,58.29,60.97,52.08,53.9,12579417,-0.053721910112359605
2020-05-20,54.29,54.37,48.0,52.81,8180292,-0.020222634508348714
2020-05-21,52.87,53.53,49.62,50.07,5479526,-0.051884112857413456
2020-05-22,48.5,49.74,45.12,46.11,6083326,-0.07908927501497909
2020-05-26,54.25,54.36,46.77,48.17,22045262,0.0446757753198872
2020-05-27,48.14,48.2,41.0,45.47,10439465,-0.056051484326344214
2020-05-28,46.1,46.6,44.6,44.84,4964229,-0.01385528920167134
2020-05-29,44.72,46.22,44.3,46.04,4119838,0.02676181980374648
2020-06-01,46.16,53.95,45.85,52.82,9710296,0.14726324934839274
2020-06-02,52.74,52.74,47.66,49.64,6538764,-0.06020446800454371
2020-06-03,48.99,49.08,40.5,44.25,16950312,-0.10858178887993553
2020-06-04,42.95,46.6,42.89,44.66,5713116,0.00926553672316377
2020-06-05,49.46,50.49,45.26,46.3,8077169,0.036721898790864405
2020-06-08,44.66,45.14,42.19,44.79,4812728,-0.032613390928725616
2020-06-09,44.34,48.36,44.09,45.93,3875418,0.0254521098459477
2020-06-10,46.26,46.36,44.39,44.96,2308720,-0.021119094273895023
2020-06-11,43.2,47.47,43.14,44.43,4089078,-0.011788256227758032
2020-06-12,45.55,45.76,43.6,45.57,3297808,0.02565833896016212
2020-06-15,45.91,51.51,45.26,51.07,8699076,0.12069343866578897
2020-06-16,51.24,52.52,48.26,52.15,5026225,0.02114744468376739
2020-06-17,52.27,58.3,51.97,55.41,9350039,0.06251198465963559
2020-06-18,55.37,59.8,55.15,59.27,5654083,0.0696625157913735
2020-06-19,63.28,66.06,61.75,64.75,11569251,0.09245824194364771
2020-06-22,67.88,67.88,59.31,65.95,8431292,0.01853281853281863
2020-06-23,63.01,69.97,63.01,69.66,6138138,0.056254738438210605
2020-06-24,70.4,80.68,70.03,77.5,10960434,0.11254665518231421
2020-06-25,81.23,86.43,80.07,83.54,10743512,0.07793548387096783
2020-06-26,79.73,81.43,70.31,77.39,13522394,-0.07361742877663402
2020-06-29,80.75,88.96,78.77,83.61,8693333,0.08037214110350166
2020-06-30,85.97,89.44,80.72,83.35,7782205,-0.0031096758760914556
2020-07-01,79.47,82.52,76.81,79.7,6612055,-0.04379124175164961
2020-07-02,77.47,84.3,75.4,81.64,5210909,0.02434127979924705
2020-07-06,80.14,81.09,76.2,79.44,3832027,-0.026947574718275358
2020-07-07,105.0,111.6,95.7,104.56,26477880,0.3162134944612287
2020-07-08,103.45,104.98,95.53,98.3,7898718,-0.059869931140015376
2020-07-09,98.32,100.99,93.55,96.3,4348624,-0.020345879959308255
2020-07-10,94.0,98.61,93.51,94.36,3072185,-0.02014537902388369
2020-07-13,95.59,113.98,95.39,104.32,8636410,0.1055532005086901
2020-07-14,107.15,112.56,99.25,109.97,5390823,0.05416027607361973
2020-07-15,110.21,114.94,105.8,111.15,5250949,0.010730199145221553
